sampling_round,collector,time,date,AM_PM,temperature,wind_max,wind_avg,cloud_cover,block,G,treatment,group,flower_genus,flower_species,notes,unique_ID,sex,group_edit,group_analysis,plot,pollinator_group
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6991,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6992,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6993,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6994,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6995,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6996,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,graminifolia,,GLBRC_p_6997,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7016,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7017,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7018,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7019,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7020,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7021,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7022,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7023,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7024,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7025,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7026,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7027,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7028,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7029,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7030,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7031,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7032,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7033,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7034,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7035,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7036,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7037,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7038,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7039,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7040,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7041,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7042,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7043,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7044,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7045,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7046,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7047,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7048,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7049,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7050,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7051,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7052,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7053,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7054,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7055,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7056,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7057,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7058,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7059,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7060,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7061,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7062,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7063,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7064,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7065,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7066,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7067,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7068,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7069,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Daucus,carota,,GLBRC_p_7070,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7071,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7072,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7073,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7074,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7075,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7076,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7077,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7078,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7079,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7080,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7081,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7082,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7083,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7084,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7085,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7086,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7087,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7088,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7089,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7090,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7091,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7092,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7093,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7094,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7095,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7096,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7097,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7098,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7099,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7100,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7101,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7102,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7103,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7104,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7105,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7106,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7107,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7108,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7109,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7110,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7111,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7112,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7113,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7114,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7115,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7116,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7117,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7118,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7119,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7120,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7121,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7122,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7123,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7124,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7125,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7126,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7127,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7128,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7129,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7130,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7131,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7132,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7133,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7134,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7135,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7136,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7137,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7138,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7139,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7140,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7141,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7142,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7143,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7144,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7145,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7146,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7147,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7148,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7149,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7150,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7151,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7152,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7153,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7154,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7155,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7156,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7157,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7158,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7159,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7160,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7161,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7162,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7163,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7164,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7165,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7166,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7167,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7168,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7169,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7170,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7171,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7172,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7173,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7174,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7175,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7176,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7177,,tiny black,no,EH,no
2,LK,14:29,8/13/18,PM,29.1,5.5,3.2,40,5,8,poplar,tiny shiney,Solidago,canadensis,,GLBRC_p_7178,,tiny black,no,EH,no
